"id","ExtraCol17","ExtraCol18","ExtraCol19","ExtraCol20","ExtraCol21","ExtraCol22","ExtraCol23","ExtraCol24","ExtraCol25","ExtraCol26","ExtraCol27","ExtraCol28","ExtraCol29","ExtraCol30","ExtraCol31","ExtraCol32","ExtraCol33","ExtraCol34","ExtraCol35","ExtraCol36","ExtraCol37","storage_class","region","access_tier","other_details","event_date","login_time","logout_time","last_activity_ts","Headline_cnn","Description_cnn","Title_sc","Speaker (Party)(or nominated by)_sc","Speaker and title_sc","Statements_sc","DR1","DR2","DR3","DR4","DR5","DR6","DR7","DR8"
740,"b","low",67,"Y","high",63,"Y","medium",495,"","low",44,"Y","medium",78,"X","low",166,"Y","medium",326,"","","","","24-10-2024","06:52:00","07:49:00","24-10-2024 07:45","Four of the five victims killed in Florida building collapse were identified. 156 people remain unaccounted for - CNN","The death toll in the Surfside, Florida, residential building collapse has risen to five, Miami-Dade County Mayor Daniella Levine Cava said at a Saturday evening news conference. ","Nominee","R","Brett M. Kavanaugh","Judge KAVANAUGH. I do, Senator, because Congress passed the Authorization for Use of Military Force, which is still in effect, and that was passed, of course, on September 14, 2001, 3 days later.",-1.42957140676349,-1.20852500435413,-2.30960010987479,-0.028210153496186,0.487045773317108,0.73738083406769,-1.18819766525426,-0.177596347994669
741,"b","low",237,"Y","low",420,"Y","high",170,"X","medium",382,"Z","high",287,"Z","low",NA,"X","medium",468,"","","","","08-03-2024","08:26:00","09:11:00","08-03-2024 09:08","Ashli Babbitt: How her death in the Jan. 6 Capitol Hill riot became so polarizing - CNNPolitics","Months after Ashli Babbitt was shot dead during the Capitol Hill riot, her memory has become as polarizing and as politicized as the day itself.","Senator","R","Senator Lindsey Graham (SC)","Senator GRAHAM. Let us talk about the law and war. Is there a body of law called ÔÔthe law of armed conflictÕÕ?",-1.1444995279411,0.205376589546023,0.354035461390014,0.416506270002081,1.21731989161421,1.23820018781335,-0.488194237321584,0.593229380077193
742,"b","low",164,"X","medium",329,"Y","medium",89,"Y","high",419,"Y","high",147,"X","high",362,"Z","high",363,"","","","","24-03-2024","07:02:00","08:52:00","24-03-2024 08:43","Arizona election audit: His cybersecurity firm is working on the 'audit'. But people who know him have questions - CNNPolitics","Cyber Ninjas, the company running Arizona Senate's controversial election 'audit,' is one man - Doug Logan - whose spouting of debunked conspiracy theories about 2020 election fraud may bring him more such 'audits' in other states.  ","Nominee","R","Brett M. Kavanaugh","Judge KAVANAUGH. There is such a body, Senator.",-0.964170631403097,-0.583494073326587,-0.792569977530011,-0.141818536081128,-1.06501110871107,0.115865615974384,-0.840298929466533,-0.752783323217184
743,"b","medium",90,"Y","medium",195,"X","high",488,"Z","low",453,"Z","high",132,"Z","medium",422,"Z","medium",63,"","","","","19-03-2024","13:37:00","14:29:00","19-03-2024 14:25","Federal safety regulators investigating AmazonBasics products highlighted in CNN report 
 - CNN","The federal agency responsible for overseeing consumer product safety is investigating Amazon branded electronic products highlighted in a CNN investigation last year, according to records and interviews. ","Senator","R","Senator Lindsey Graham (SC)","Senator GRAHAM. Is there a body of law that is called ÔÔbasic criminal lawÕÕ?",1.37139867864595,-0.140366973929155,-0.0156255655487816,0.146731099711243,0.168560403980565,-1.50623767228913,-0.876161048586124,-1.55493022430807
744,"b","medium",196,"Z","medium",285,"X","low",73,"Z","medium",264,"Z","medium",355,"X","low",347,"Y","high",279,"","","","","16-10-2024","20:43:00","21:23:00","16-10-2024 21:13","Community Health Systems: One of America's largest hospital chains has been suing patients during the pandemic - CNN","One of America's largest hospital chains, Community Health Systems, has filed at least 19,000 lawsuits against patients in the last year, a CNN investigation finds.","Nominee","R","Brett M. Kavanaugh","Judge KAVANAUGH. Yes, Senator.",2.04264152785687,0.111956587969137,-0.0991103304459772,-0.859627333771772,0.19101637781218,-0.00920165974391298,-0.350976172804451,-1.76117070606041
745,"b","high",319,"X","low",100,"Z","medium",451,"X","medium",262,"Z","medium",33,"X","low",326,"Y","high",328,"","","","","17-08-2024","15:34:00","18:45:00","17-08-2024 18:37","Arizona audit funding cloaked in secrecy - CNNPolitics","Three weeks into the Arizona Senate's unorthodox audit of the 2020 presidential election results, one potential winner seems to be emerging, regardless of any count: Cyber Ninjas, the Florida-based consulting firm being paid to lead the analysis of the votes in populous Maricopa County.","Senator","R","Senator Lindsey Graham (SC)","Senator GRAHAM. Are there differences between those two bodies of law?",-1.80263696397374,-0.344505081736055,-0.16592769349431,-0.144008200405931,-1.25611593778028,-1.51041466575809,2.18139438876277,0.063870267631717
746,"b","low",291,"X","low",425,"Z","high",71,"Z","medium",371,"X","medium",11,"Z","high",359,"X","medium",6,"","","","","18-08-2024","20:54:00","00:26:00","19-08-2024 00:20","Huge immigrant visa backlog poses challenge for Biden - CNNPolitics","Biden administration wrestling with massive backlog of nearly 2.6 million immigrant visa applications, caused by restrictions from Trump policies and covid-19 pandemic.","Nominee","R","Brett M. Kavanaugh","Judge KAVANAUGH. Yes, Senator.",-0.516794869344279,0.212739605117018,0.174532549616423,0.645695161969857,-0.333846805372962,-0.316115249850113,1.34109996421016,1.29940527608522
747,"b","medium",481,"Z","low",2,"X","high",181,"Y","high",317,"X","low",178,"","",138,"X","medium",22,"","","","","21-01-2024","19:37:00","23:10:00","21-01-2024 23:01","Gaetz probe includes scrutiny of potential public corruption tied to medical marijuana industry  - CNNPolitics","Federal authorities are looking into whether a 2018 trip to the Bahamas involving Republican Congressman Matt Gaetz and several young women was part of an orchestrated effort to illegally influence Gaetz in the area of medical marijuana, people briefed on the matter told CNN.   ","Senator","R","Senator Lindsey Graham (SC)","Senator GRAHAM. From an American citizenÕs point of view, do your constitutional rights follow you? If you are in Paris, does the Fourth Amendment protect you as an American from your own Government?",0.707642231719081,0.467966892117952,-0.373068046858317,1.73073372423157,-0.68254539623037,-0.927853688443216,0.785029118468349,-0.353921011134559
748,"b","low",137,"Y","medium",252,"X","high",499,"","low",393,"Y","medium",297,"Y","low",58,"Y","low",11,"","","","","27-06-2024","18:11:00","21:48:00","27-06-2024 21:42","Minneapolis police still use force on Black people at disproportionate rate - CNNPolitics","In the months after George Floyd's death, Minneapolis Police Department officers reported using force on far fewer people -- but then use of force spiked late last year, a CNN analysis of department data found.","Nominee","R","Brett M. Kavanaugh","Judge KAVANAUGH. From your own Government, yes.",0.610014347525729,0.484639997059464,-0.44972292713941,0.217438066394393,0.599538948565013,-0.895463528649236,-1.42349971208549,-0.00545265904764122
749,"a","low",349,"Z","high",160,"Z","low",82,"Y","medium",180,"Z","high",419,"X","medium",314,"Y","high",85,"","","","","16-09-2024","07:28:00","08:25:00","16-09-2024 08:18","Fake tax preparer exposed by CNN charged with Covid-19 loan fraud 
 - CNN","An Arizona businessman who secured more than $1 million in Covid-19 relief funding and then purchased a Porsche and a new home is now facing federal fraud charges. James Polzin, 47, is accused of filing fraudulent applications for government loans by claiming ""nonexistent employees and revenues for businesses he supposedly owned and operated."" ","Senator","R","Senator Lindsey Graham (SC)","Senator GRAHAM. Okay. So, if you are in Afghanistan, do your constitutional rights protect you against your own Government?",1.06775619301575,-1.09551850482045,-0.46780318108985,0.481373639427514,0.671843177558983,0.595997517442574,-0.1827660925243,1.7639832039796
750,"b","low",275,"Y","medium",225,"Z","medium",79,"Y","high",466,"X","low",258,"X","medium",471,"Z","high",440,"","","","","14-03-2024","12:24:00","14:32:00","14-03-2024 14:27","CNN analysis: Georgia's proposed weekend voting restrictions would strike at Black voters - CNNPolitics"," A review of state data shows how reducing weekend voting could affect a crucial Democratic voting bloc -- as Republicans in Georgia move swiftly to erect news barriers to voting after losing key contests.","Nominee","R","Brett M. Kavanaugh","Judge KAVANAUGH. If you are an American in Afghanistan, you have constitutional rights as against the U.S. Government. That is long-settled law.",0.284054733348233,-1.59330260568949,-0.899327074772189,-0.553485286571713,0.0694565987241283,-0.937650609841953,0.287589315959046,0.62312496364984
751,"b","low",436,"Z","low",258,"X","low",304,"Y","",216,"X","medium",129,"X","medium",68,"Z","",120,"","","","","31-01-2024","15:18:00","16:28:00","31-01-2024 16:20","Ahmad Al Aliwi Alissa: What we know about the Boulder, Colorado, mass shooting suspect - CNN","Ahmad Al Aliwi Alissa was identified by authorities Tuesday as the gunman who opened fire at a King Soopers grocery store in Colorado, killing 10 people, including a Boulder police officer. ","Senator","R","Senator Lindsey Graham (SC)","Senator GRAHAM. Is there not also a long-settled law that goes back to the Eisentrager case? I cannot remember the name of it.",-0.183154573154361,0.739603798803957,-0.200784182724502,-0.455720441874375,0.851348969834049,2.05717610195103,0.345308176037823,1.09353674057188
752,"b","low",454,"Z","high",323,"X","high",95,"Y","medium",124,"X","low",171,"X","medium",35,"X","medium",93,"","","","","30-05-2024","20:26:00","23:37:00","30-05-2024 23:32","Former state senator Frank Artiles charged in spoiler candidate scheme - CNNPolitics","A former Florida state senator who resigned in disgrace four years ago was charged Thursday with campaign finance violations related to a hotly contested state Senate race in the 2020 election, authorities said.","Nominee","R","Brett M. Kavanaugh","Judge KAVANAUGH. Johnson v. Eisentrager.",1.16831707415317,1.59039437208447,-0.967182246192179,1.1616937617838,-0.200798546985154,1.98440604068727,0.0535263761717415,1.47639756623584
753,"b","high",353,"Y","medium",464,"X","medium",12,"X","medium",375,"Y","low",189,"X","low",353,"X","low",223,"","","","","28-07-2024","20:04:00","21:11:00","28-07-2024 21:07","Fake tax preparer gets six Covid-19 bailout loans worth more than $1 million  - CNN","His past clients say he's a scammer who ran off with their money, and a judge barred him from illegally masquerading as a certified public accountant after government officials caught on to his scheme. But none of that stopped him from getting six PPP loans. ","Senator","R","Senator Lindsey Graham (SC)","Senator GRAHAM. Right, that American citizens who collaborate with the enemy are considered enemy combatants?",0.641528989265115,1.21634898449428,0.377751659040344,-1.070003348694,0.34154470234789,-1.13500716619069,0.546946311174131,-0.378193324758205
754,"b","medium",211,"Y","high",280,"Z","low",347,"X","high",310,"Z","low",167,"Y","medium",211,"Y","",199,"","","","","11-10-2024","20:35:00","00:09:00","12-10-2024 00:01","How White nationalists evade the law and continue profiting off hate  - CNN","Weeks before the Unite the Right rally in Charlottesville, Virginia, in 2017, a burly and bearded neo-Nazi told a CNN reporter on camera that ""Jews are terrorists."" ","Nominee","R","Brett M. Kavanaugh","Judge KAVANAUGH. They can be.",1.53740030207961,-1.39036967471744,-0.793630442498353,0.0566431246143788,1.93749645687078,-0.719089340360177,1.4324311807134,-0.858245295513533
755,"a","high",266,"Y","low",113,"Z","high",479,"X","medium",24,"Y","",334,"X","high",451,"Y","low",496,"","","","","29-08-2024","14:35:00","18:22:00","29-08-2024 18:20","Government action took months as nursing home workers died during the pandemic - CNN","OSHA, the federal agency responsible for protecting workers did little to hold nursing homes accountable for dangerous conditions during the coronavirus pandemic until it was too late, its own records show.  ","Senator","R","Senator Lindsey Graham (SC)","Senator GRAHAM. Can be.",-0.732141142548714,-0.480226964952412,1.70780527924418,0.503274188378684,0.419780539105295,-1.82818743368271,0.306484115466433,1.18283151054085
