id,Parch,Ticket,Fare,Cabin,Embarked,ExtraCol1,ExtraCol2,ExtraCol3,ExtraCol4,ExtraCol5,ExtraCol6,ExtraCol7,ExtraCol8,ExtraCol9,ExtraCol10,ExtraCol11,ExtraCol12,ExtraCol13,ExtraCol14,ExtraCol15,Parch_ew_bin,Parch_ew_bin_num,Fare_ew_bin,Fare_ew_bin_num,ExtraCol1_ew_bin,ExtraCol1_ew_bin_num,ExtraCol4_ew_bin,ExtraCol4_ew_bin_num,ExtraCol7_ew_bin,ExtraCol7_ew_bin_num,ExtraCol10_ew_bin,ExtraCol10_ew_bin_num,ExtraCol13_ew_bin,ExtraCol13_ew_bin_num,Fare_smooth_median_bin,Fare_smoothed,ExtraCol1_smooth_median_bin,ExtraCol1_smoothed,ExtraCol2A,ExtraCol2B,ExtraCol2C,ExtraCol2D,Ticket_freq,Cabin_freq,ExtraCol2_freq
299,0,19988,30.5,C106,S,28,A,high,45,NA,high,89,NA,medium,88,Y,high,85,Z,medium,Parch_1,1,Fare_1,1,ExtraCol1_2,2,ExtraCol4_3,3,ExtraCol7_5,5,ExtraCol10_5,5,ExtraCol13_1,1,Fare_4,30.5,ExtraCol1_1,28,1,0,0,0,1,1,441
300,1,PC 17558,247.5208,B58 B60,C,2,A,high,23,NA,NA,20,D,NA,NA,X,medium,NA,X,low,Parch_1,1,Fare_3,3,ExtraCol1_1,1,ExtraCol4_2,2,ExtraCol7_2,2,NA,NA,NA,NA,Fare_5,247.5208,ExtraCol1_1,2,1,0,0,0,2,2,441
301,0,9234,7.75,B96 B98,Q,36,D,unknown,20,D,medium,16,C,low,33,NA,high,417,Z,high,Parch_1,1,Fare_1,1,ExtraCol1_2,2,ExtraCol4_2,2,ExtraCol7_1,1,ExtraCol10_2,2,ExtraCol13_5,5,Fare_1,7.75,ExtraCol1_2,36,0,0,0,1,1,691,155
302,0,367226,23.25,B96 B98,Q,82,A,unknown,66,D,unknown,39,B,low,NA,Z,medium,335,X,low,Parch_1,1,Fare_1,1,ExtraCol1_5,5,ExtraCol4_4,4,ExtraCol7_2,2,NA,NA,ExtraCol13_4,4,Fare_4,23.25,ExtraCol1_5,82,1,0,0,0,2,691,441
303,0,LINE,0,B96 B98,S,0,B,unknown,52,B,unknown,83,C,unknown,38,X,high,328,Y,high,Parch_1,1,Fare_1,1,ExtraCol1_1,1,ExtraCol4_3,3,ExtraCol7_5,5,ExtraCol10_2,2,ExtraCol13_4,4,Fare_1,0,ExtraCol1_1,0,0,1,0,0,4,691,142
304,0,226593,12.35,E101,Q,89,A,unknown,NA,B,medium,96,C,NA,NA,Y,high,386,Z,medium,Parch_1,1,Fare_1,1,ExtraCol1_5,5,NA,NA,ExtraCol7_5,5,NA,NA,ExtraCol13_4,4,Fare_3,12.35,ExtraCol1_5,89,1,0,0,0,1,3,441
305,0,A/5 2466,8.05,B96 B98,S,43,D,unknown,28,NA,medium,NA,NA,NA,30,Y,high,226,X,high,Parch_1,1,Fare_1,1,ExtraCol1_3,3,ExtraCol4_2,2,NA,NA,ExtraCol10_2,2,ExtraCol13_3,3,Fare_2,8.05,ExtraCol1_2,43,0,0,0,1,1,691,155
306,2,113781,151.55,C22 C26,S,14,B,high,52,A,NA,NA,B,NA,10,X,medium,33,Z,high,Parch_2,2,Fare_2,2,ExtraCol1_1,1,ExtraCol4_3,3,NA,NA,ExtraCol10_1,1,ExtraCol13_1,1,Fare_5,151.55,ExtraCol1_1,14,0,1,0,0,4,3,142
307,0,17421,110.8833,B96 B98,C,43,B,low,86,C,NA,23,C,NA,NA,X,medium,319,X,high,Parch_1,1,Fare_2,2,ExtraCol1_3,3,ExtraCol4_5,5,ExtraCol7_2,2,NA,NA,ExtraCol13_4,4,Fare_5,110.8833,ExtraCol1_2,43,0,1,0,0,4,691,142
308,0,PC 17758,108.9,C65,C,55,C,high,31,NA,medium,59,A,NA,65,NA,low,313,Z,medium,Parch_1,1,Fare_2,2,ExtraCol1_3,3,ExtraCol4_2,2,ExtraCol7_3,3,ExtraCol10_4,4,ExtraCol13_4,4,Fare_5,108.9,ExtraCol1_4,55,0,0,1,0,2,2,153
309,0,P/PP 3381,24,B96 B98,C,31,A,low,39,D,NA,18,A,high,93,Z,high,425,Z,high,Parch_1,1,Fare_1,1,ExtraCol1_2,2,ExtraCol4_2,2,ExtraCol7_1,1,ExtraCol10_5,5,ExtraCol13_5,5,Fare_4,24,ExtraCol1_2,31,1,0,0,0,2,691,441
310,0,PC 17485,56.9292,E36,C,43,D,low,16,NA,low,53,A,NA,0,Y,low,461,X,low,Parch_1,1,Fare_1,1,ExtraCol1_3,3,ExtraCol4_1,1,ExtraCol7_3,3,ExtraCol10_1,1,ExtraCol13_5,5,Fare_5,56.9292,ExtraCol1_2,43,0,0,0,1,2,1,155
311,0,11767,83.1583,C54,C,66,D,unknown,NA,C,NA,NA,NA,medium,63,Y,medium,168,Y,medium,Parch_1,1,Fare_1,1,ExtraCol1_4,4,NA,NA,NA,NA,ExtraCol10_4,4,ExtraCol13_2,2,Fare_5,83.1583,ExtraCol1_4,66,0,0,0,1,2,1,155
312,2,PC 17608,262.375,B57 B59 B63 B66,C,67,A,unknown,3,C,medium,7,A,low,56,Y,medium,478,Z,low,Parch_2,2,Fare_3,3,ExtraCol1_4,4,ExtraCol4_1,1,ExtraCol7_1,1,ExtraCol10_3,3,ExtraCol13_5,5,Fare_5,262.375,ExtraCol1_4,67,1,0,0,0,2,2,441
313,1,250651,26,B96 B98,S,43,C,high,24,C,unknown,96,B,unknown,62,Z,NA,4,X,low,Parch_1,1,Fare_1,1,ExtraCol1_3,3,ExtraCol4_2,2,ExtraCol7_5,5,ExtraCol10_4,4,ExtraCol13_1,1,Fare_4,26,ExtraCol1_2,43,0,0,1,0,1,691,153
314,0,349243,7.8958,B96 B98,S,28,C,high,NA,A,unknown,89,NA,unknown,98,Z,high,484,X,medium,Parch_1,1,Fare_1,1,ExtraCol1_2,2,NA,NA,ExtraCol7_5,5,ExtraCol10_5,5,ExtraCol13_5,5,Fare_2,7.8958,ExtraCol1_1,28,0,0,1,0,1,691,153
315,1,F.C.C. 13529,26.25,B96 B98,S,24,A,high,1,B,unknown,NA,B,medium,39,X,high,NA,X,low,Parch_1,1,Fare_1,1,ExtraCol1_2,2,ExtraCol4_1,1,NA,NA,ExtraCol10_2,2,NA,NA,Fare_4,26.25,ExtraCol1_1,24,1,0,0,0,3,691,441
316,0,347470,7.8542,B96 B98,S,43,D,high,98,NA,NA,62,A,NA,NA,Y,high,322,NA,medium,Parch_1,1,Fare_1,1,ExtraCol1_3,3,ExtraCol4_5,5,ExtraCol7_4,4,NA,NA,ExtraCol13_4,4,Fare_1,7.8542,ExtraCol1_2,43,0,0,0,1,1,691,155
317,0,244367,26,B96 B98,S,43,A,unknown,40,B,NA,NA,D,low,1,Y,NA,341,Z,medium,Parch_1,1,Fare_1,1,ExtraCol1_3,3,ExtraCol4_3,3,NA,NA,ExtraCol10_1,1,ExtraCol13_4,4,Fare_4,26,ExtraCol1_2,43,1,0,0,0,2,691,441
318,0,29011,14,B96 B98,S,43,A,medium,NA,D,high,57,B,NA,NA,X,medium,316,Y,NA,Parch_1,1,Fare_1,1,ExtraCol1_3,3,NA,NA,ExtraCol7_3,3,NA,NA,ExtraCol13_4,4,Fare_3,14,ExtraCol1_2,43,1,0,0,0,1,691,441
319,2,36928,164.8667,C7,S,93,C,high,53,NA,unknown,NA,A,NA,17,NA,medium,495,Y,medium,Parch_2,2,Fare_2,2,ExtraCol1_5,5,ExtraCol4_3,3,NA,NA,ExtraCol10_1,1,ExtraCol13_5,5,Fare_5,164.8667,ExtraCol1_5,93,0,0,1,0,2,1,153
320,1,16966,134.5,E34,C,43,A,high,NA,B,low,53,NA,NA,NA,X,high,276,Z,high,Parch_1,1,Fare_2,2,ExtraCol1_3,3,NA,NA,ExtraCol7_3,3,NA,NA,ExtraCol13_3,3,Fare_5,134.5,ExtraCol1_2,43,1,0,0,0,2,1,441
321,0,A/5 21172,7.25,B96 B98,S,43,D,low,NA,NA,high,NA,NA,low,NA,Z,medium,65,X,medium,Parch_1,1,Fare_1,1,ExtraCol1_3,3,NA,NA,NA,NA,NA,NA,ExtraCol13_1,1,Fare_1,7.25,ExtraCol1_2,43,0,0,0,1,1,691,155
322,0,349219,7.8958,B96 B98,S,43,D,high,88,A,low,39,NA,NA,27,X,medium,303,Z,low,Parch_1,1,Fare_1,1,ExtraCol1_3,3,ExtraCol4_5,5,ExtraCol7_2,2,ExtraCol10_2,2,ExtraCol13_4,4,Fare_2,7.8958,ExtraCol1_2,43,0,0,0,1,1,691,155
323,0,234818,12.35,B96 B98,Q,43,C,high,NA,B,NA,84,NA,low,11,Y,low,145,X,medium,Parch_1,1,Fare_1,1,ExtraCol1_3,3,NA,NA,ExtraCol7_5,5,ExtraCol10_1,1,ExtraCol13_2,2,Fare_3,12.35,ExtraCol1_2,43,0,0,1,0,1,691,153
324,1,248738,29,B96 B98,S,91,B,high,NA,B,medium,25,NA,high,NA,Z,medium,306,X,medium,Parch_1,1,Fare_1,1,ExtraCol1_5,5,NA,NA,ExtraCol7_2,2,NA,NA,ExtraCol13_4,4,Fare_4,29,ExtraCol1_5,91,0,1,0,0,2,691,142
325,2,CA. 2343,69.55,B96 B98,S,43,B,medium,70,D,high,96,B,high,65,Y,medium,190,NA,high,Parch_2,2,Fare_1,1,ExtraCol1_3,3,ExtraCol4_4,4,ExtraCol7_5,5,ExtraCol10_4,4,ExtraCol13_2,2,Fare_5,69.55,ExtraCol1_2,43,0,1,0,0,7,691,142
326,0,PC 17760,135.6333,C32,C,23,B,high,30,NA,unknown,75,NA,NA,28,X,low,21,Y,medium,Parch_1,1,Fare_2,2,ExtraCol1_2,2,ExtraCol4_2,2,ExtraCol7_4,4,ExtraCol10_2,2,ExtraCol13_1,1,Fare_5,135.6333,ExtraCol1_1,23,0,1,0,0,3,1,142
327,0,345364,6.2375,B96 B98,S,23,C,unknown,99,A,low,89,B,low,13,X,high,318,Y,low,Parch_1,1,Fare_1,1,ExtraCol1_2,2,ExtraCol4_5,5,ExtraCol7_5,5,ExtraCol10_1,1,ExtraCol13_4,4,Fare_1,6.2375,ExtraCol1_1,23,0,0,1,0,1,691,153
328,0,28551,13,D,S,3,A,high,25,NA,high,50,NA,medium,57,Y,high,44,X,low,Parch_1,1,Fare_1,1,ExtraCol1_1,1,ExtraCol4_2,2,ExtraCol7_3,3,ExtraCol10_3,3,ExtraCol13_1,1,Fare_3,13,ExtraCol1_1,3,1,0,0,0,1,3,441
329,1,363291,20.525,B96 B98,S,43,C,medium,29,NA,low,22,A,low,NA,Z,high,163,Y,low,Parch_1,1,Fare_1,1,ExtraCol1_3,3,ExtraCol4_2,2,ExtraCol7_2,2,NA,NA,ExtraCol13_2,2,Fare_3,20.525,ExtraCol1_2,43,0,0,1,0,3,691,153
330,1,111361,57.9792,B18,C,55,D,medium,71,A,low,3,D,high,NA,Y,low,309,Z,medium,Parch_1,1,Fare_1,1,ExtraCol1_3,3,ExtraCol4_4,4,ExtraCol7_1,1,NA,NA,ExtraCol13_4,4,Fare_5,57.9792,ExtraCol1_4,55,0,0,0,1,2,2,155
331,0,367226,23.25,B96 B98,Q,54,A,high,78,C,NA,53,NA,low,38,X,low,440,X,NA,Parch_1,1,Fare_1,1,ExtraCol1_3,3,ExtraCol4_4,4,ExtraCol7_3,3,ExtraCol10_2,2,ExtraCol13_5,5,Fare_4,23.25,ExtraCol1_4,54,1,0,0,0,2,691,441
332,0,113043,28.5,C124,S,43,C,medium,12,C,high,39,D,high,NA,Z,low,157,X,high,Parch_1,1,Fare_1,1,ExtraCol1_3,3,ExtraCol4_1,1,ExtraCol7_2,2,NA,NA,ExtraCol13_2,2,Fare_4,28.5,ExtraCol1_2,43,0,0,1,0,1,2,153
333,1,PC 17582,153.4625,C91,S,30,A,high,55,NA,low,11,C,unknown,24,Y,high,149,X,low,Parch_1,1,Fare_2,2,ExtraCol1_2,2,ExtraCol4_3,3,ExtraCol7_1,1,ExtraCol10_2,2,ExtraCol13_2,2,Fare_5,153.4625,ExtraCol1_2,30,1,0,0,0,3,1,441
334,0,345764,18,B96 B98,S,82,C,high,NA,B,medium,NA,D,high,28,X,high,150,Y,medium,Parch_1,1,Fare_1,1,ExtraCol1_5,5,NA,NA,NA,NA,ExtraCol10_2,2,ExtraCol13_2,2,Fare_3,18,ExtraCol1_5,82,0,0,1,0,2,691,153
335,0,PC 17611,133.65,B96 B98,S,43,A,high,61,NA,NA,97,NA,NA,14,Y,medium,287,Z,low,Parch_1,1,Fare_2,2,ExtraCol1_3,3,ExtraCol4_4,4,ExtraCol7_5,5,ExtraCol10_1,1,ExtraCol13_3,3,Fare_5,133.65,ExtraCol1_2,43,1,0,0,0,2,691,441
336,0,349225,7.8958,B96 B98,S,80,A,unknown,55,NA,medium,NA,D,NA,NA,X,low,96,X,high,Parch_1,1,Fare_1,1,ExtraCol1_5,5,ExtraCol4_3,3,NA,NA,NA,NA,ExtraCol13_1,1,Fare_2,7.8958,ExtraCol1_5,80,1,0,0,0,1,691,441
337,0,113776,66.6,C2,S,96,A,medium,NA,B,unknown,NA,C,NA,14,Z,medium,NA,Z,medium,Parch_1,1,Fare_1,1,ExtraCol1_5,5,NA,NA,NA,NA,ExtraCol10_1,1,NA,NA,Fare_5,66.6,ExtraCol1_5,96,1,0,0,0,2,2,441
338,0,16966,134.5,E40,C,31,A,medium,NA,NA,NA,NA,D,NA,68,Z,high,400,Z,medium,Parch_1,1,Fare_2,2,ExtraCol1_2,2,NA,NA,NA,NA,ExtraCol10_4,4,ExtraCol13_5,5,Fare_5,134.5,ExtraCol1_2,31,1,0,0,0,2,1,441
339,0,7598,8.05,B96 B98,S,20,A,high,65,NA,NA,NA,NA,NA,NA,X,medium,NA,Y,medium,Parch_1,1,Fare_1,1,ExtraCol1_2,2,ExtraCol4_4,4,NA,NA,NA,NA,NA,NA,Fare_2,8.05,ExtraCol1_1,20,1,0,0,0,1,691,441
340,0,113784,35.5,T,S,95,A,high,67,D,NA,62,NA,unknown,NA,Y,low,482,Z,low,Parch_1,1,Fare_1,1,ExtraCol1_5,5,ExtraCol4_4,4,ExtraCol7_4,4,NA,NA,ExtraCol13_5,5,Fare_4,35.5,ExtraCol1_5,95,1,0,0,0,1,1,441
341,1,230080,26,F2,S,63,A,unknown,NA,C,high,41,C,unknown,NA,X,NA,265,NA,low,Parch_1,1,Fare_1,1,ExtraCol1_4,4,NA,NA,ExtraCol7_3,3,NA,NA,ExtraCol13_3,3,Fare_4,26,ExtraCol1_4,63,1,0,0,0,3,3,441
342,2,19950,263,C23 C25 C27,S,29,A,low,NA,NA,medium,NA,A,medium,63,Y,high,313,Z,high,Parch_2,2,Fare_3,3,ExtraCol1_2,2,NA,NA,NA,NA,ExtraCol10_4,4,ExtraCol13_4,4,Fare_5,263,ExtraCol1_2,29,1,0,0,0,4,4,441
343,0,248740,13,B96 B98,S,62,B,unknown,72,B,NA,18,NA,medium,75,X,high,308,Y,low,Parch_1,1,Fare_1,1,ExtraCol1_4,4,ExtraCol4_4,4,ExtraCol7_1,1,ExtraCol10_4,4,ExtraCol13_4,4,Fare_3,13,ExtraCol1_4,62,0,1,0,0,1,691,142
344,0,244361,13,B96 B98,S,51,C,high,77,NA,medium,66,A,low,56,Z,medium,472,X,high,Parch_1,1,Fare_1,1,ExtraCol1_3,3,ExtraCol4_4,4,ExtraCol7_4,4,ExtraCol10_3,3,ExtraCol13_5,5,Fare_3,13,ExtraCol1_4,51,0,0,1,0,1,691,153
345,0,229236,13,B96 B98,S,43,A,high,12,B,low,98,A,NA,NA,X,high,332,Z,low,Parch_1,1,Fare_1,1,ExtraCol1_3,3,ExtraCol4_1,1,ExtraCol7_5,5,NA,NA,ExtraCol13_4,4,Fare_3,13,ExtraCol1_2,43,1,0,0,0,1,691,441
346,0,248733,13,F33,S,25,C,high,88,NA,low,85,NA,high,25,Z,low,441,Y,low,Parch_1,1,Fare_1,1,ExtraCol1_2,2,ExtraCol4_5,5,ExtraCol7_5,5,ExtraCol10_2,2,ExtraCol13_5,5,Fare_3,13,ExtraCol1_1,25,0,0,1,0,1,3,153
347,0,31418,13,B96 B98,S,99,A,unknown,NA,NA,medium,4,NA,NA,NA,X,high,142,X,high,Parch_1,1,Fare_1,1,ExtraCol1_5,5,NA,NA,ExtraCol7_1,1,NA,NA,ExtraCol13_2,2,Fare_3,13,ExtraCol1_5,99,1,0,0,0,1,691,441
348,0,386525,16.1,B96 B98,S,43,A,low,NA,C,unknown,11,A,medium,NA,X,low,108,Z,high,Parch_1,1,Fare_1,1,ExtraCol1_3,3,NA,NA,ExtraCol7_1,1,NA,NA,ExtraCol13_2,2,Fare_3,16.1,ExtraCol1_2,43,1,0,0,0,1,691,441
349,1,C.A. 37671,15.9,B96 B98,S,43,A,high,48,NA,low,62,B,low,NA,Z,medium,321,Y,high,Parch_1,1,Fare_1,1,ExtraCol1_3,3,ExtraCol4_3,3,ExtraCol7_4,4,NA,NA,ExtraCol13_4,4,Fare_3,15.9,ExtraCol1_2,43,1,0,0,0,2,691,441
350,0,315088,8.6625,B96 B98,S,16,B,low,48,NA,NA,92,B,low,49,Z,medium,76,Z,high,Parch_1,1,Fare_1,1,ExtraCol1_1,1,ExtraCol4_3,3,ExtraCol7_5,5,ExtraCol10_3,3,ExtraCol13_1,1,Fare_2,8.6625,ExtraCol1_1,16,0,1,0,0,1,691,142
351,0,7267,9.225,B96 B98,S,43,A,low,91,NA,medium,84,C,NA,90,X,high,55,Z,medium,Parch_1,1,Fare_1,1,ExtraCol1_3,3,ExtraCol4_5,5,ExtraCol7_5,5,ExtraCol10_5,5,ExtraCol13_1,1,Fare_2,9.225,ExtraCol1_2,43,1,0,0,0,1,691,441
352,0,113510,35,C128,S,43,B,unknown,96,A,high,90,NA,low,27,X,low,105,X,low,Parch_1,1,Fare_1,1,ExtraCol1_3,3,ExtraCol4_5,5,ExtraCol7_5,5,ExtraCol10_2,2,ExtraCol13_2,2,Fare_4,35,ExtraCol1_2,43,0,1,0,0,1,1,142
353,1,2695,7.2292,B96 B98,C,29,C,high,80,A,low,14,C,NA,51,Z,low,135,Z,medium,Parch_1,1,Fare_1,1,ExtraCol1_2,2,ExtraCol4_5,5,ExtraCol7_1,1,ExtraCol10_3,3,ExtraCol13_2,2,Fare_1,7.2292,ExtraCol1_2,29,0,0,1,0,1,691,153
354,0,349237,17.8,B96 B98,S,43,A,medium,65,B,low,51,B,NA,NA,Z,high,48,NA,medium,Parch_1,1,Fare_1,1,ExtraCol1_3,3,ExtraCol4_4,4,ExtraCol7_3,3,NA,NA,ExtraCol13_1,1,Fare_3,17.8,ExtraCol1_2,43,1,0,0,0,2,691,441
355,0,2647,7.225,B96 B98,C,96,C,high,10,B,low,72,D,NA,63,Y,medium,364,Z,high,Parch_1,1,Fare_1,1,ExtraCol1_5,5,ExtraCol4_1,1,ExtraCol7_4,4,ExtraCol10_4,4,ExtraCol13_4,4,Fare_1,7.225,ExtraCol1_5,96,0,0,1,0,1,691,153
356,0,345783,9.5,B96 B98,S,99,A,medium,91,C,medium,62,B,NA,NA,X,high,291,X,NA,Parch_1,1,Fare_1,1,ExtraCol1_5,5,ExtraCol4_5,5,ExtraCol7_4,4,NA,NA,ExtraCol13_3,3,Fare_2,9.5,ExtraCol1_5,99,1,0,0,0,1,691,441
357,1,113505,55,E33,S,15,D,medium,13,A,NA,77,B,high,41,X,medium,100,Z,low,Parch_1,1,Fare_1,1,ExtraCol1_1,1,ExtraCol4_1,1,ExtraCol7_4,4,ExtraCol10_3,3,ExtraCol13_2,2,Fare_5,55,ExtraCol1_1,15,0,0,0,1,2,2,155
358,0,237671,13,B96 B98,S,89,C,medium,16,B,unknown,21,A,medium,0,X,medium,141,Z,medium,Parch_1,1,Fare_1,1,ExtraCol1_5,5,ExtraCol4_1,1,ExtraCol7_2,2,ExtraCol10_1,1,ExtraCol13_2,2,Fare_3,13,ExtraCol1_5,89,0,0,1,0,1,691,153
359,0,330931,7.8792,B96 B98,Q,43,B,medium,6,D,NA,45,D,NA,NA,Z,high,464,Z,high,Parch_1,1,Fare_1,1,ExtraCol1_3,3,ExtraCol4_1,1,ExtraCol7_3,3,NA,NA,ExtraCol13_5,5,Fare_2,7.8792,ExtraCol1_2,43,0,1,0,0,1,691,142
360,0,330980,7.8792,B96 B98,Q,43,C,unknown,94,D,NA,44,NA,low,NA,X,high,NA,Y,high,Parch_1,1,Fare_1,1,ExtraCol1_3,3,ExtraCol4_5,5,ExtraCol7_3,3,NA,NA,NA,NA,Fare_2,7.8792,ExtraCol1_2,43,0,0,1,0,1,691,153
361,4,347088,27.9,B96 B98,S,84,A,medium,NA,D,NA,93,B,high,NA,Y,NA,61,Z,medium,Parch_4,4,Fare_1,1,ExtraCol1_5,5,NA,NA,ExtraCol7_5,5,NA,NA,ExtraCol13_1,1,Fare_4,27.9,ExtraCol1_5,84,1,0,0,0,6,691,441
362,0,SC/PARIS 2167,27.7208,B96 B98,C,43,A,medium,NA,NA,NA,20,B,unknown,NA,Z,high,306,NA,medium,Parch_1,1,Fare_1,1,ExtraCol1_3,3,NA,NA,ExtraCol7_2,2,NA,NA,ExtraCol13_4,4,Fare_4,27.7208,ExtraCol1_2,43,1,0,0,0,1,691,441
363,1,2691,14.4542,B96 B98,C,22,D,high,8,A,medium,32,D,high,14,X,low,161,X,medium,Parch_1,1,Fare_1,1,ExtraCol1_2,2,ExtraCol4_1,1,ExtraCol7_2,2,ExtraCol10_1,1,ExtraCol13_2,2,Fare_3,14.4542,ExtraCol1_1,22,0,0,0,1,2,691,155
364,0,SOTON/O.Q. 3101310,7.05,B96 B98,S,89,D,unknown,41,NA,medium,NA,NA,medium,NA,NA,low,179,Z,medium,Parch_1,1,Fare_1,1,ExtraCol1_5,5,ExtraCol4_3,3,NA,NA,NA,NA,ExtraCol13_2,2,Fare_1,7.05,ExtraCol1_5,89,0,0,0,1,1,691,155
365,0,370365,15.5,B96 B98,Q,43,A,medium,72,A,high,15,A,high,79,Z,high,299,Y,medium,Parch_1,1,Fare_1,1,ExtraCol1_3,3,ExtraCol4_4,4,ExtraCol7_1,1,ExtraCol10_4,4,ExtraCol13_3,3,Fare_3,15.5,ExtraCol1_2,43,1,0,0,0,2,691,441
366,0,C 7076,7.25,B96 B98,S,43,B,unknown,99,NA,NA,NA,A,unknown,45,X,medium,492,X,low,Parch_1,1,Fare_1,1,ExtraCol1_3,3,ExtraCol4_5,5,NA,NA,ExtraCol10_3,3,ExtraCol13_5,5,Fare_1,7.25,ExtraCol1_2,43,0,1,0,0,1,691,142
367,0,110813,75.25,D37,C,46,A,medium,NA,NA,medium,84,C,low,5,X,low,291,Y,medium,Parch_1,1,Fare_1,1,ExtraCol1_3,3,NA,NA,ExtraCol7_5,5,ExtraCol10_1,1,ExtraCol13_3,3,Fare_5,75.25,ExtraCol1_4,46,1,0,0,0,1,1,441
368,0,2626,7.2292,B96 B98,C,31,A,high,60,D,medium,NA,A,high,6,X,low,476,X,medium,Parch_1,1,Fare_1,1,ExtraCol1_2,2,ExtraCol4_4,4,NA,NA,ExtraCol10_1,1,ExtraCol13_5,5,Fare_1,7.2292,ExtraCol1_2,31,1,0,0,0,1,691,441
369,0,14313,7.75,B96 B98,Q,43,B,unknown,83,C,high,70,NA,low,67,X,medium,410,Y,NA,Parch_1,1,Fare_1,1,ExtraCol1_3,3,ExtraCol4_5,5,ExtraCol7_4,4,ExtraCol10_4,4,ExtraCol13_5,5,Fare_1,7.75,ExtraCol1_2,43,0,1,0,0,1,691,142
370,0,PC 17477,69.3,B35,C,77,A,high,90,B,high,59,A,NA,NA,X,medium,389,Y,high,Parch_1,1,Fare_1,1,ExtraCol1_4,4,ExtraCol4_5,5,ExtraCol7_3,3,NA,NA,ExtraCol13_4,4,Fare_5,69.3,ExtraCol1_5,77,1,0,0,0,2,2,441
371,0,11765,55.4417,E50,C,33,C,low,27,B,low,NA,D,unknown,NA,Z,high,395,Z,high,Parch_1,1,Fare_1,1,ExtraCol1_2,2,ExtraCol4_2,2,NA,NA,NA,NA,ExtraCol13_4,4,Fare_5,55.4417,ExtraCol1_2,33,0,0,1,0,1,1,153
372,0,3101267,6.4958,B96 B98,S,66,A,high,NA,D,NA,30,D,medium,40,X,high,395,Z,low,Parch_1,1,Fare_1,1,ExtraCol1_4,4,NA,NA,ExtraCol7_2,2,ExtraCol10_3,3,ExtraCol13_4,4,Fare_1,6.4958,ExtraCol1_4,66,1,0,0,0,1,691,441
373,0,323951,8.05,B96 B98,S,41,D,high,51,D,high,99,NA,NA,49,X,high,127,Y,medium,Parch_1,1,Fare_1,1,ExtraCol1_3,3,ExtraCol4_3,3,ExtraCol7_5,5,ExtraCol10_3,3,ExtraCol13_2,2,Fare_2,8.05,ExtraCol1_2,41,0,0,0,1,1,691,155
374,0,PC 17760,135.6333,B96 B98,C,43,C,medium,93,C,high,NA,NA,medium,16,Z,medium,488,Z,medium,Parch_1,1,Fare_2,2,ExtraCol1_3,3,ExtraCol4_5,5,NA,NA,ExtraCol10_1,1,ExtraCol13_5,5,Fare_5,135.6333,ExtraCol1_2,43,0,0,1,0,3,691,153
375,1,349909,21.075,B96 B98,S,43,A,unknown,11,D,NA,71,B,low,NA,X,high,459,X,NA,Parch_1,1,Fare_1,1,ExtraCol1_3,3,ExtraCol4_1,1,ExtraCol7_4,4,NA,NA,ExtraCol13_5,5,Fare_3,21.075,ExtraCol1_2,43,1,0,0,0,4,691,441
376,0,PC 17604,82.1708,B96 B98,C,9,A,high,9,B,high,NA,NA,NA,76,X,high,300,Z,medium,Parch_1,1,Fare_1,1,ExtraCol1_1,1,ExtraCol4_1,1,NA,NA,ExtraCol10_4,4,ExtraCol13_4,4,Fare_5,82.1708,ExtraCol1_1,9,1,0,0,0,2,691,441
377,0,C 7077,7.25,B96 B98,S,43,C,high,NA,B,high,NA,C,NA,42,X,high,355,X,NA,Parch_1,1,Fare_1,1,ExtraCol1_3,3,NA,NA,NA,NA,ExtraCol10_3,3,ExtraCol13_4,4,Fare_1,7.25,ExtraCol1_2,43,0,0,1,0,1,691,153
378,2,113503,211.5,C82,C,74,A,high,67,D,medium,NA,NA,low,49,Z,medium,440,Z,high,Parch_2,2,Fare_3,3,ExtraCol1_4,4,ExtraCol4_4,4,NA,NA,ExtraCol10_3,3,ExtraCol13_5,5,Fare_5,211.5,ExtraCol1_4,74,1,0,0,0,1,1,441
379,0,2648,4.0125,B96 B98,C,37,A,low,17,B,high,84,C,low,NA,Z,low,76,Z,NA,Parch_1,1,Fare_1,1,ExtraCol1_2,2,ExtraCol4_1,1,ExtraCol7_5,5,NA,NA,ExtraCol13_1,1,Fare_1,4.0125,ExtraCol1_2,37,1,0,0,0,1,691,441
380,0,347069,7.775,B96 B98,S,43,A,medium,89,D,medium,63,A,unknown,NA,NA,low,32,X,high,Parch_1,1,Fare_1,1,ExtraCol1_3,3,ExtraCol4_5,5,ExtraCol7_4,4,NA,NA,ExtraCol13_1,1,Fare_1,7.775,ExtraCol1_2,43,1,0,0,0,1,691,441
381,0,PC 17757,227.525,B96 B98,C,0,B,high,10,B,medium,28,B,NA,98,Z,high,497,X,high,Parch_1,1,Fare_3,3,ExtraCol1_1,1,ExtraCol4_1,1,ExtraCol7_2,2,ExtraCol10_5,5,ExtraCol13_5,5,Fare_5,227.525,ExtraCol1_1,0,0,1,0,0,4,691,142
