id,Fare,Cabin,Embarked,ExtraCol1,ExtraCol2,ExtraCol3,ExtraCol4,ExtraCol5,ExtraCol6,ExtraCol7,ExtraCol8,ExtraCol9,ExtraCol10,ExtraCol11,ExtraCol12,ExtraCol13,ExtraCol14,ExtraCol15,ExtraCol16,ExtraCol17,ExtraCol18,ExtraCol19,ExtraCol20,ExtraCol21,ExtraCol22,ExtraCol23,ExtraCol24,ExtraCol25,ExtraCol26,ExtraCol1_ef_bin,ExtraCol1_ef_bin_num,ExtraCol4_ef_bin,ExtraCol4_ef_bin_num,ExtraCol7_ef_bin,ExtraCol7_ef_bin_num,ExtraCol10_ef_bin,ExtraCol10_ef_bin_num,ExtraCol13_ef_bin,ExtraCol13_ef_bin_num,ExtraCol5_freq,ExtraCol6_freq,ExtraCol7_freq,ExtraCol8_freq,ExtraCol9_freq,ExtraCol10_freq
469,7.725,B96 B98,Q,18,B,high,50,B,NA,60,NA,medium,45,Y,medium,64,X,high,127,Y,low,120,Z,high,338,Y,high,441,X,ExtraCol1_1,1,ExtraCol4_2,2,ExtraCol7_3,3,ExtraCol10_3,3,ExtraCol13_1,1,147,0,7,0,140,4
470,19.2583,B96 B98,C,93,B,low,52,NA,low,83,D,high,39,Y,low,NA,Z,medium,NA,X,high,395,Z,medium,493,Z,low,225,X,ExtraCol1_5,5,ExtraCol4_3,3,ExtraCol7_5,5,ExtraCol10_2,2,NA,NA,0,140,8,147,142,7
471,7.25,B96 B98,S,43,C,high,71,NA,high,6,C,NA,20,Z,medium,337,Y,high,75,Y,high,410,X,low,148,NA,low,492,X,ExtraCol1_2,2,ExtraCol4_4,4,ExtraCol7_1,1,ExtraCol10_2,2,ExtraCol13_4,4,0,162,5,166,0,6
472,8.6625,B96 B98,S,43,D,unknown,51,B,low,NA,B,NA,38,Y,medium,463,Y,low,62,Y,medium,278,X,high,132,Y,high,130,Z,ExtraCol1_2,2,ExtraCol4_2,2,NA,NA,ExtraCol10_2,2,ExtraCol13_5,5,147,140,0,137,0,7
473,27.75,B96 B98,S,43,C,medium,26,C,medium,NA,A,NA,NA,X,high,218,Y,high,348,Z,NA,431,Y,medium,334,Y,high,426,Y,ExtraCol1_2,2,ExtraCol4_1,1,NA,NA,NA,NA,ExtraCol13_2,2,152,165,0,178,0,0
474,13.7917,D,C,46,C,high,45,B,high,20,NA,unknown,87,X,high,491,NA,low,292,Y,NA,412,X,medium,458,Y,low,NA,Y,ExtraCol1_4,4,ExtraCol4_2,2,ExtraCol7_1,1,ExtraCol10_5,5,ExtraCol13_5,5,147,162,8,0,169,8
475,9.8375,B96 B98,S,43,D,high,51,NA,high,53,NA,NA,NA,Z,medium,303,X,medium,434,X,low,NA,X,high,147,Z,high,419,Y,ExtraCol1_2,2,ExtraCol4_2,2,ExtraCol7_3,3,NA,NA,ExtraCol13_3,3,0,162,6,0,0,0
476,52,A14,S,78,D,high,31,C,high,NA,B,medium,18,Y,medium,387,Y,medium,369,NA,low,89,Z,high,419,X,low,472,Z,ExtraCol1_5,5,ExtraCol4_2,2,NA,NA,ExtraCol10_2,2,ExtraCol13_4,4,152,162,0,137,140,4
477,21,B96 B98,S,84,A,unknown,2,NA,unknown,NA,C,low,50,X,low,121,Z,low,450,Y,NA,217,Y,low,157,Y,medium,351,Z,ExtraCol1_5,5,ExtraCol4_1,1,NA,NA,ExtraCol10_3,3,ExtraCol13_2,2,0,159,0,166,149,8
478,7.0458,B96 B98,S,1,C,low,97,NA,low,NA,NA,NA,NA,X,medium,457,Y,high,332,NA,low,450,Z,medium,319,X,high,311,X,ExtraCol1_1,1,ExtraCol4_4,4,NA,NA,NA,NA,ExtraCol13_5,5,0,140,0,0,0,0
479,7.5208,B96 B98,S,43,A,high,51,B,unknown,66,B,high,NA,X,medium,129,X,medium,420,Z,low,101,Y,high,104,Y,medium,205,Z,ExtraCol1_2,2,ExtraCol4_2,2,ExtraCol7_4,4,NA,NA,ExtraCol13_2,2,147,159,8,137,142,0
480,12.2875,B96 B98,S,43,A,high,60,NA,NA,75,A,NA,32,X,low,68,Y,medium,84,Z,high,499,Y,NA,131,Z,medium,436,Y,ExtraCol1_2,2,ExtraCol4_3,3,ExtraCol7_4,4,ExtraCol10_2,2,ExtraCol13_1,1,0,0,11,178,0,7
481,46.9,B96 B98,S,43,D,low,51,A,medium,0,B,NA,4,Z,high,39,Z,medium,265,X,high,NA,X,medium,491,X,high,63,Z,ExtraCol1_2,2,ExtraCol4_2,2,ExtraCol7_1,1,ExtraCol10_1,1,ExtraCol13_1,1,144,165,8,137,0,6
482,0,B96 B98,S,82,A,high,27,NA,medium,NA,A,NA,5,Y,low,327,Z,low,472,Y,high,332,X,low,194,Y,medium,145,Z,ExtraCol1_5,5,ExtraCol4_1,1,NA,NA,ExtraCol10_1,1,ExtraCol13_4,4,0,165,0,178,0,12
483,8.05,B96 B98,S,25,D,high,34,NA,high,50,A,low,NA,Y,low,314,X,medium,394,X,low,320,X,low,8,X,high,65,Y,ExtraCol1_1,1,ExtraCol4_2,2,ExtraCol7_3,3,NA,NA,ExtraCol13_3,3,0,162,7,178,149,0
484,9.5875,B96 B98,S,79,A,medium,28,B,high,36,NA,high,72,X,high,99,Y,low,201,Z,high,97,Z,medium,386,X,high,138,Y,ExtraCol1_5,5,ExtraCol4_1,1,ExtraCol7_2,2,ExtraCol10_4,4,ExtraCol13_1,1,147,162,5,0,142,8
485,91.0792,B49,C,43,D,high,51,NA,medium,NA,NA,unknown,86,Z,high,439,Z,high,463,X,low,236,Z,high,63,Z,low,261,Y,ExtraCol1_2,2,ExtraCol4_2,2,NA,NA,ExtraCol10_5,5,ExtraCol13_5,5,0,165,0,0,169,7
486,25.4667,B96 B98,S,23,C,low,15,B,low,NA,C,medium,49,Z,medium,138,X,high,156,Z,low,72,X,medium,55,Z,high,167,X,ExtraCol1_1,1,ExtraCol4_1,1,NA,NA,ExtraCol10_3,3,ExtraCol13_2,2,147,140,0,166,140,9
487,90,C93,S,33,D,high,51,D,low,75,C,unknown,NA,Z,medium,304,X,high,11,X,high,182,Y,low,418,Z,high,210,X,ExtraCol1_2,2,ExtraCol4_2,2,ExtraCol7_4,4,NA,NA,ExtraCol13_3,3,163,140,11,166,169,0
488,29.7,B37,C,53,A,high,45,NA,medium,82,C,low,92,Y,high,261,X,low,398,Y,low,479,Y,high,174,Y,high,115,Y,ExtraCol1_4,4,ExtraCol4_2,2,ExtraCol7_5,5,ExtraCol10_5,5,ExtraCol13_3,3,0,165,7,166,149,5
489,8.05,B96 B98,S,76,D,high,53,B,NA,41,NA,NA,27,Y,low,296,Y,medium,206,X,medium,27,Y,low,69,Y,medium,176,Z,ExtraCol1_5,5,ExtraCol4_3,3,ExtraCol7_3,3,ExtraCol10_2,2,ExtraCol13_3,3,147,0,9,0,0,9
490,15.9,B96 B98,S,43,A,high,1,NA,high,93,A,unknown,15,X,medium,370,Y,medium,17,Z,low,435,X,low,NA,Z,medium,248,Y,ExtraCol1_2,2,ExtraCol4_1,1,ExtraCol7_5,5,ExtraCol10_1,1,ExtraCol13_4,4,0,162,13,178,169,9
491,19.9667,B96 B98,S,93,B,high,84,C,unknown,92,C,high,13,Z,NA,463,X,high,102,Y,low,338,X,medium,140,Y,medium,106,Y,ExtraCol1_5,5,ExtraCol4_4,4,ExtraCol7_5,5,ExtraCol10_1,1,ExtraCol13_5,5,152,159,8,166,142,5
492,7.25,B96 B98,S,43,A,low,67,NA,low,66,D,high,35,Z,medium,360,X,medium,35,Y,high,374,X,high,316,Z,high,NA,Y,ExtraCol1_2,2,ExtraCol4_3,3,ExtraCol7_4,4,ExtraCol10_2,2,ExtraCol13_4,4,0,140,8,147,142,8
493,30.5,C30,S,75,B,medium,7,B,medium,58,A,unknown,73,X,high,453,Y,high,NA,Y,NA,141,X,low,131,X,medium,448,X,ExtraCol1_5,5,ExtraCol4_1,1,ExtraCol7_3,3,ExtraCol10_4,4,ExtraCol13_5,5,147,165,5,178,169,7
494,49.5042,B96 B98,C,43,A,high,84,C,low,NA,NA,medium,NA,Y,medium,434,Z,low,423,X,high,474,X,NA,290,X,low,438,Y,ExtraCol1_2,2,ExtraCol4_4,4,NA,NA,NA,NA,ExtraCol13_5,5,152,140,0,0,140,0
495,8.05,B96 B98,S,43,B,unknown,3,C,NA,60,C,NA,NA,X,high,179,X,high,464,Y,low,126,Y,high,348,Y,high,0,Y,ExtraCol1_2,2,ExtraCol4_1,1,ExtraCol7_3,3,NA,NA,ExtraCol13_2,2,152,0,7,166,0,0
496,14.4583,B96 B98,C,41,A,unknown,51,A,NA,NA,D,NA,34,Y,medium,279,Y,medium,NA,Z,high,251,Z,medium,378,X,low,247,Z,ExtraCol1_2,2,ExtraCol4_2,2,NA,NA,ExtraCol10_2,2,ExtraCol13_3,3,144,0,0,147,0,4
497,78.2667,D20,C,43,C,high,46,D,low,97,B,low,NA,X,high,99,Z,high,401,Y,high,18,Z,NA,NA,NA,medium,397,Z,ExtraCol1_2,2,ExtraCol4_2,2,ExtraCol7_5,5,NA,NA,ExtraCol13_1,1,163,140,11,137,149,0
498,15.1,B96 B98,S,37,C,low,51,C,NA,19,D,high,68,Z,low,NA,NA,low,281,X,high,443,Y,medium,307,X,low,174,Z,ExtraCol1_2,2,ExtraCol4_2,2,ExtraCol7_1,1,ExtraCol10_4,4,NA,NA,152,0,8,147,142,5
499,151.55,C22 C26,S,92,D,high,95,A,high,66,A,medium,66,Z,low,483,Y,low,147,Z,low,352,X,low,420,X,medium,115,Y,ExtraCol1_5,5,ExtraCol4_4,4,ExtraCol7_4,4,ExtraCol10_4,4,ExtraCol13_5,5,144,162,8,178,140,4
500,7.7958,B96 B98,S,43,A,low,51,C,unknown,73,NA,unknown,43,Z,low,443,X,medium,334,Y,low,81,Y,low,420,Z,medium,305,Z,ExtraCol1_2,2,ExtraCol4_2,2,ExtraCol7_4,4,ExtraCol10_3,3,ExtraCol13_5,5,152,159,5,0,169,6
501,8.6625,B96 B98,S,11,B,low,51,C,NA,NA,D,unknown,NA,X,high,371,Z,medium,476,X,medium,331,X,medium,373,Y,NA,1,X,ExtraCol1_1,1,ExtraCol4_2,2,NA,NA,NA,NA,ExtraCol13_4,4,152,0,0,147,169,0
502,7.75,B96 B98,Q,65,D,high,57,D,medium,34,B,medium,NA,X,medium,424,Z,low,230,X,low,91,X,medium,199,Z,high,NA,X,ExtraCol1_4,4,ExtraCol4_3,3,ExtraCol7_2,2,NA,NA,ExtraCol13_5,5,163,165,5,137,140,0
503,7.6292,B96 B98,Q,96,A,high,51,NA,high,86,C,high,65,Z,low,397,Z,medium,14,X,low,222,Z,high,265,X,medium,225,Z,ExtraCol1_5,5,ExtraCol4_2,2,ExtraCol7_5,5,ExtraCol10_4,4,ExtraCol13_4,4,0,162,7,166,142,9
504,9.5875,B96 B98,S,86,A,low,72,B,high,48,A,NA,81,X,low,114,Z,medium,421,X,high,256,NA,low,483,X,NA,341,Y,ExtraCol1_5,5,ExtraCol4_4,4,ExtraCol7_3,3,ExtraCol10_5,5,ExtraCol13_2,2,147,162,4,178,0,5
505,86.5,B79,S,27,B,low,88,A,high,38,C,medium,NA,Y,medium,131,Y,low,94,NA,high,465,Y,low,124,Y,low,341,X,ExtraCol1_1,1,ExtraCol4_4,4,ExtraCol7_2,2,NA,NA,ExtraCol13_2,2,144,162,3,166,140,0
506,108.9,C65,C,43,A,high,51,C,low,15,C,unknown,85,Z,low,265,Y,medium,91,X,high,166,Y,low,346,Z,high,267,Y,ExtraCol1_2,2,ExtraCol4_2,2,ExtraCol7_1,1,ExtraCol10_5,5,ExtraCol13_3,3,152,140,6,166,169,5
507,26,B96 B98,S,43,A,medium,51,NA,NA,32,NA,medium,NA,Y,NA,NA,Z,high,308,X,high,6,X,medium,396,Z,high,291,Z,ExtraCol1_2,2,ExtraCol4_2,2,ExtraCol7_2,2,NA,NA,NA,NA,0,0,5,0,140,0
508,26.55,B96 B98,S,43,A,high,51,B,NA,97,A,NA,NA,X,high,368,NA,low,399,X,low,216,Y,high,240,Z,medium,13,X,ExtraCol1_2,2,ExtraCol4_2,2,ExtraCol7_5,5,NA,NA,ExtraCol13_4,4,147,0,11,178,0,0
509,22.525,B96 B98,S,26,A,medium,51,NA,unknown,NA,NA,high,95,Z,high,368,X,high,396,X,high,463,Y,high,432,Y,NA,490,Y,ExtraCol1_1,1,ExtraCol4_2,2,NA,NA,ExtraCol10_5,5,ExtraCol13_4,4,0,159,0,0,142,5
510,56.4958,B96 B98,S,23,C,high,51,C,unknown,NA,NA,unknown,56,Z,low,488,X,medium,433,X,NA,399,Z,low,214,Z,medium,38,Z,ExtraCol1_1,1,ExtraCol4_2,2,NA,NA,ExtraCol10_3,3,ExtraCol13_5,5,152,159,0,0,169,6
511,7.75,B96 B98,Q,99,A,high,51,B,high,NA,D,high,27,X,medium,394,Y,low,441,Y,medium,29,Y,medium,418,X,high,488,Z,ExtraCol1_5,5,ExtraCol4_2,2,NA,NA,ExtraCol10_2,2,ExtraCol13_4,4,147,162,0,147,142,9
512,8.05,B96 B98,S,74,C,high,70,NA,high,NA,A,unknown,60,Y,medium,NA,X,high,64,X,low,26,X,high,322,Y,low,486,Y,ExtraCol1_4,4,ExtraCol4_4,4,NA,NA,ExtraCol10_4,4,NA,NA,0,162,0,178,169,9
513,26.2875,E25,S,84,A,medium,51,B,NA,66,C,medium,62,Y,medium,170,Y,high,150,Z,low,378,Z,low,25,X,high,358,NA,ExtraCol1_5,5,ExtraCol4_2,2,ExtraCol7_4,4,ExtraCol10_4,4,ExtraCol13_2,2,147,0,8,166,140,9
514,59.4,B96 B98,C,81,A,high,51,NA,unknown,37,D,medium,NA,Y,medium,163,Y,high,360,Y,high,360,X,high,411,X,high,373,Z,ExtraCol1_5,5,ExtraCol4_2,2,ExtraCol7_2,2,NA,NA,ExtraCol13_2,2,0,159,8,147,140,0
515,7.4958,B96 B98,S,95,B,high,42,B,medium,84,C,medium,20,Z,low,316,NA,high,NA,X,low,278,X,low,348,Y,high,14,Y,ExtraCol1_5,5,ExtraCol4_2,2,ExtraCol7_5,5,ExtraCol10_2,2,ExtraCol13_3,3,147,165,7,166,140,6
516,34.0208,D46,S,10,A,high,49,D,medium,42,B,low,NA,Z,low,171,Y,low,357,Y,high,44,Y,low,111,Z,high,474,Z,ExtraCol1_1,1,ExtraCol4_2,2,ExtraCol7_3,3,NA,NA,ExtraCol13_2,2,163,165,9,137,149,0
517,10.5,F33,S,43,A,high,51,C,high,85,A,NA,54,X,medium,489,X,low,227,X,high,140,Z,low,351,X,high,NA,Z,ExtraCol1_2,2,ExtraCol4_2,2,ExtraCol7_5,5,ExtraCol10_3,3,ExtraCol13_5,5,152,162,5,178,0,5
518,24.15,B96 B98,Q,43,A,low,55,C,NA,74,B,medium,14,Z,low,144,Z,NA,225,Z,medium,423,X,high,255,Z,NA,169,X,ExtraCol1_2,2,ExtraCol4_3,3,ExtraCol7_4,4,ExtraCol10_1,1,ExtraCol13_2,2,152,0,4,137,140,11
519,26,B96 B98,S,47,C,high,79,NA,NA,77,A,unknown,77,Z,low,NA,Y,high,13,Y,low,69,X,high,471,Y,low,334,X,ExtraCol1_4,4,ExtraCol4_4,4,ExtraCol7_4,4,ExtraCol10_5,5,NA,NA,0,0,6,178,169,5
520,7.8958,B96 B98,S,59,C,high,2,C,high,92,A,unknown,NA,X,medium,408,X,low,304,Z,medium,100,X,high,152,Z,low,267,Z,ExtraCol1_4,4,ExtraCol4_1,1,ExtraCol7_5,5,NA,NA,ExtraCol13_4,4,152,162,8,178,169,0
521,93.5,B73,S,35,A,high,75,A,high,79,B,NA,93,X,high,183,Y,low,431,Y,medium,226,Z,high,131,X,medium,180,X,ExtraCol1_2,2,ExtraCol4_4,4,ExtraCol7_4,4,ExtraCol10_5,5,ExtraCol13_2,2,144,162,8,137,0,4
522,7.8958,B96 B98,S,43,C,high,50,NA,medium,NA,NA,medium,67,Y,medium,22,X,high,NA,X,medium,367,NA,high,29,Z,NA,160,Z,ExtraCol1_2,2,ExtraCol4_2,2,NA,NA,ExtraCol10_4,4,ExtraCol13_1,1,0,165,0,0,140,7
523,7.225,B96 B98,C,19,A,high,51,B,high,52,A,high,33,Z,low,166,Y,NA,168,X,NA,414,Z,medium,393,X,low,59,NA,ExtraCol1_1,1,ExtraCol4_2,2,ExtraCol7_3,3,ExtraCol10_2,2,ExtraCol13_2,2,147,162,7,178,142,6
524,57.9792,B18,C,43,A,high,47,C,NA,NA,NA,unknown,37,Z,high,179,Z,medium,338,Y,medium,295,X,high,492,Y,medium,454,Z,ExtraCol1_2,2,ExtraCol4_2,2,NA,NA,ExtraCol10_2,2,ExtraCol13_2,2,152,0,0,0,169,5
525,7.2292,B96 B98,C,43,D,high,47,C,medium,6,NA,low,69,Y,high,306,X,low,99,Z,high,246,Z,low,344,Z,low,332,Y,ExtraCol1_2,2,ExtraCol4_2,2,ExtraCol7_1,1,ExtraCol10_4,4,ExtraCol13_3,3,152,165,5,0,149,4
526,7.75,B96 B98,Q,43,D,high,12,B,NA,59,NA,unknown,8,X,NA,355,Z,low,316,Y,low,192,X,medium,184,Z,medium,143,X,ExtraCol1_2,2,ExtraCol4_1,1,ExtraCol7_3,3,ExtraCol10_1,1,ExtraCol13_4,4,147,0,9,0,169,7
527,10.5,B96 B98,S,43,B,high,51,B,NA,NA,NA,unknown,71,X,low,274,Y,medium,204,Z,medium,21,Z,high,439,X,NA,361,X,ExtraCol1_2,2,ExtraCol4_2,2,NA,NA,ExtraCol10_4,4,ExtraCol13_3,3,147,0,0,0,169,7
528,221.7792,C95,S,14,D,medium,70,C,unknown,NA,D,unknown,55,Z,high,203,Z,high,463,Y,low,133,Z,high,126,X,high,346,Y,ExtraCol1_1,1,ExtraCol4_4,4,NA,NA,ExtraCol10_3,3,ExtraCol13_2,2,152,159,0,147,169,6
529,7.925,B96 B98,S,91,D,high,51,NA,high,10,C,low,22,Y,medium,251,Z,low,355,X,medium,107,Z,medium,346,Y,high,69,Y,ExtraCol1_5,5,ExtraCol4_2,2,ExtraCol7_1,1,ExtraCol10_2,2,ExtraCol13_3,3,0,162,8,166,149,5
530,11.5,B96 B98,S,92,A,high,9,A,unknown,50,A,unknown,89,Y,low,72,Z,low,36,Y,low,28,Z,low,298,Y,medium,87,X,ExtraCol1_5,5,ExtraCol4_1,1,ExtraCol7_3,3,ExtraCol10_5,5,ExtraCol13_1,1,144,159,7,178,169,6
531,26,B96 B98,S,59,A,unknown,21,B,NA,57,A,high,62,Z,low,90,X,medium,435,X,high,372,X,high,426,X,high,115,Z,ExtraCol1_4,4,ExtraCol4_1,1,ExtraCol7_3,3,ExtraCol10_4,4,ExtraCol13_1,1,147,0,10,178,142,9
532,7.2292,B96 B98,C,16,A,high,87,NA,unknown,10,C,high,16,X,low,305,Z,NA,362,Z,medium,176,Y,low,485,X,low,52,NA,ExtraCol1_1,1,ExtraCol4_4,4,ExtraCol7_1,1,ExtraCol10_1,1,ExtraCol13_3,3,0,159,8,166,142,5
533,7.2292,B96 B98,C,15,C,high,51,D,high,63,NA,low,65,X,medium,432,Y,NA,107,X,NA,254,X,high,179,X,low,411,Z,ExtraCol1_1,1,ExtraCol4_2,2,ExtraCol7_4,4,ExtraCol10_4,4,ExtraCol13_5,5,163,162,9,0,149,9
534,22.3583,B96 B98,C,43,A,low,50,NA,unknown,16,NA,medium,41,Z,medium,261,Z,medium,141,Y,low,100,Y,high,47,X,high,NA,X,ExtraCol1_2,2,ExtraCol4_2,2,ExtraCol7_1,1,ExtraCol10_3,3,ExtraCol13_3,3,0,159,7,0,140,12
535,8.6625,B96 B98,S,57,A,high,51,D,unknown,14,D,medium,76,X,NA,30,Z,high,86,Y,medium,295,Y,high,78,Y,high,405,X,ExtraCol1_4,4,ExtraCol4_2,2,ExtraCol7_1,1,ExtraCol10_4,4,ExtraCol13_1,1,163,159,7,147,140,10
536,26.25,B96 B98,S,15,B,unknown,51,C,unknown,40,D,unknown,49,Z,low,490,Y,medium,155,Y,high,67,Z,low,369,X,NA,264,Y,ExtraCol1_1,1,ExtraCol4_2,2,ExtraCol7_2,2,ExtraCol10_3,3,ExtraCol13_5,5,152,159,7,147,169,9
537,26.55,B38,S,45,A,high,85,B,NA,NA,C,NA,99,Z,medium,162,NA,high,471,Y,high,338,Y,low,181,Z,low,58,Y,ExtraCol1_4,4,ExtraCol4_4,4,NA,NA,ExtraCol10_5,5,ExtraCol13_2,2,147,0,0,166,0,9
538,106.425,B96 B98,C,11,D,high,89,NA,high,91,C,NA,92,X,medium,374,NA,high,451,Z,low,369,Z,medium,69,Z,low,422,Y,ExtraCol1_1,1,ExtraCol4_4,4,ExtraCol7_5,5,ExtraCol10_5,5,ExtraCol13_4,4,0,162,3,166,0,5
539,14.5,B96 B98,S,43,A,low,28,D,unknown,NA,D,NA,4,Y,high,NA,X,medium,275,Z,medium,155,X,medium,407,X,low,86,X,ExtraCol1_2,2,ExtraCol4_1,1,NA,NA,ExtraCol10_1,1,NA,NA,163,159,0,147,0,6
540,49.5,B39,C,2,A,unknown,58,A,medium,NA,A,low,NA,Z,high,493,Z,low,181,X,low,106,X,medium,324,Z,medium,499,X,ExtraCol1_1,1,ExtraCol4_3,3,NA,NA,NA,NA,ExtraCol13_5,5,144,165,0,178,149,0
541,71,B22,S,70,D,high,51,A,low,73,C,unknown,NA,Y,low,58,Y,medium,NA,Z,medium,390,Z,low,65,Y,low,7,X,ExtraCol1_4,4,ExtraCol4_2,2,ExtraCol7_4,4,NA,NA,ExtraCol13_1,1,144,140,5,166,169,0
542,31.275,B96 B98,S,43,A,high,51,B,unknown,NA,NA,unknown,NA,X,NA,93,X,medium,478,Z,low,111,NA,medium,356,X,high,311,NA,ExtraCol1_2,2,ExtraCol4_2,2,NA,NA,NA,NA,ExtraCol13_1,1,147,159,0,0,169,0
543,31.275,B96 B98,S,19,A,high,0,A,high,98,A,medium,14,X,medium,322,X,NA,99,NA,low,89,Z,high,318,X,medium,156,Z,ExtraCol1_1,1,ExtraCol4_1,1,ExtraCol7_5,5,ExtraCol10_1,1,ExtraCol13_3,3,144,162,5,178,140,11
544,26,B96 B98,S,17,A,medium,97,D,NA,74,A,high,53,X,medium,380,Z,medium,378,NA,high,170,Y,high,492,Y,high,NA,Y,ExtraCol1_1,1,ExtraCol4_4,4,ExtraCol7_4,4,ExtraCol10_3,3,ExtraCol13_4,4,163,0,4,178,142,6
545,106.425,C86,C,83,A,high,35,D,high,NA,B,unknown,15,X,NA,NA,Z,medium,497,Z,NA,483,Z,medium,493,Z,medium,419,Z,ExtraCol1_5,5,ExtraCol4_2,2,NA,NA,ExtraCol10_1,1,NA,NA,163,162,0,137,169,9
546,26,B96 B98,S,5,A,high,51,C,low,94,B,high,NA,X,medium,275,Z,low,427,X,high,231,Y,low,487,X,high,393,X,ExtraCol1_1,1,ExtraCol4_2,2,ExtraCol7_5,5,NA,NA,ExtraCol13_3,3,152,140,11,137,142,0
547,26,B96 B98,S,42,B,low,61,NA,medium,10,D,high,45,X,low,79,NA,medium,359,Z,high,131,Y,low,447,X,low,140,X,ExtraCol1_2,2,ExtraCol4_3,3,ExtraCol7_1,1,ExtraCol10_3,3,ExtraCol13_1,1,0,165,8,147,142,4
548,13.8625,B96 B98,C,43,C,high,78,A,medium,45,B,low,99,Z,medium,356,X,NA,449,Z,medium,256,Z,low,NA,NA,medium,31,X,ExtraCol1_2,2,ExtraCol4_4,4,ExtraCol7_3,3,ExtraCol10_5,5,ExtraCol13_4,4,144,165,8,137,149,9
549,20.525,B96 B98,S,51,B,high,51,C,NA,NA,C,NA,87,Y,high,334,Y,high,108,X,low,174,Z,NA,335,Z,low,141,X,ExtraCol1_4,4,ExtraCol4_2,2,NA,NA,ExtraCol10_5,5,ExtraCol13_4,4,152,0,0,166,0,8
550,36.75,B96 B98,S,68,D,unknown,51,B,unknown,0,NA,NA,NA,X,low,233,X,high,NA,Z,high,332,X,high,NA,X,high,404,X,ExtraCol1_4,4,ExtraCol4_2,2,ExtraCol7_1,1,NA,NA,ExtraCol13_3,3,147,159,8,0,0,0
551,110.8833,C70,C,80,D,low,89,B,high,45,D,high,NA,X,high,318,X,high,NA,Z,low,219,Z,medium,396,Z,medium,257,Y,ExtraCol1_5,5,ExtraCol4_4,4,ExtraCol7_3,3,NA,NA,ExtraCol13_3,3,147,162,8,147,142,0
552,26,B96 B98,S,43,A,unknown,93,B,low,68,C,unknown,NA,X,low,106,X,NA,6,NA,NA,294,Y,high,482,Y,NA,379,Z,ExtraCol1_2,2,ExtraCol4_4,4,ExtraCol7_4,4,NA,NA,ExtraCol13_1,1,147,140,10,166,169,0
553,7.8292,B96 B98,Q,82,D,high,15,NA,medium,79,D,NA,66,X,high,405,Y,low,99,Z,high,218,Z,low,58,X,high,247,Y,ExtraCol1_5,5,ExtraCol4_1,1,ExtraCol7_4,4,ExtraCol10_4,4,ExtraCol13_4,4,0,165,8,147,0,4
554,7.225,B96 B98,C,43,C,high,90,C,low,41,C,high,13,Z,medium,22,X,high,NA,X,medium,NA,Y,high,68,Z,high,264,Z,ExtraCol1_2,2,ExtraCol4_4,4,ExtraCol7_3,3,ExtraCol10_1,1,ExtraCol13_1,1,152,140,9,166,142,5
555,7.775,B96 B98,S,43,B,unknown,90,A,unknown,86,A,NA,NA,X,medium,419,X,low,123,Z,low,223,Z,low,249,X,low,32,X,ExtraCol1_2,2,ExtraCol4_4,4,ExtraCol7_5,5,NA,NA,ExtraCol13_5,5,144,159,7,178,0,0
556,26.55,B96 B98,S,50,C,low,51,C,medium,67,C,NA,99,Y,low,419,X,low,316,Z,medium,196,Y,low,146,Y,high,11,Z,ExtraCol1_4,4,ExtraCol4_2,2,ExtraCol7_4,4,ExtraCol10_5,5,ExtraCol13_5,5,152,165,6,166,0,9
557,39.6,A16,C,43,D,low,21,D,NA,4,B,low,NA,Y,high,343,Z,low,55,X,high,481,X,high,265,Y,high,NA,X,ExtraCol1_2,2,ExtraCol4_1,1,ExtraCol7_1,1,NA,NA,ExtraCol13_4,4,163,0,5,137,149,0
558,227.525,B96 B98,C,43,A,unknown,51,A,medium,27,B,high,1,X,medium,407,Y,medium,348,Y,medium,132,Z,high,155,Z,medium,101,X,ExtraCol1_2,2,ExtraCol4_2,2,ExtraCol7_2,2,ExtraCol10_1,1,ExtraCol13_4,4,144,165,3,137,142,7
559,79.65,E67,S,79,A,low,99,D,low,93,C,medium,NA,X,medium,456,Y,low,114,Y,NA,402,X,medium,391,Z,medium,180,Y,ExtraCol1_5,5,ExtraCol4_4,4,ExtraCol7_5,5,NA,NA,ExtraCol13_5,5,163,140,13,166,140,0
560,17.4,B96 B98,S,85,A,high,51,C,unknown,0,B,unknown,NA,X,medium,81,Y,medium,261,X,medium,354,Y,medium,449,Z,high,184,Y,ExtraCol1_5,5,ExtraCol4_2,2,ExtraCol7_1,1,NA,NA,ExtraCol13_1,1,152,159,8,137,169,0
561,7.75,B96 B98,Q,53,A,high,51,B,high,10,A,unknown,NA,X,medium,272,Y,low,58,Z,medium,263,Z,high,141,NA,medium,316,X,ExtraCol1_4,4,ExtraCol4_2,2,ExtraCol7_1,1,NA,NA,ExtraCol13_3,3,147,162,8,178,169,0
562,7.8958,B96 B98,S,4,A,unknown,19,C,medium,34,NA,unknown,63,Z,medium,322,Y,low,485,Y,low,158,Z,high,386,X,medium,470,X,ExtraCol1_1,1,ExtraCol4_1,1,ExtraCol7_2,2,ExtraCol10_4,4,ExtraCol13_3,3,152,165,5,0,169,9
